param1,param2,param3,lik
0.006,0.55,0.15000000000000002,-140.9665845597653
0.006,0.55,0.2,-141.08147952792552
0.006,0.55,0.25,-137.92394292849173
0.006,0.55,0.30000000000000004,-136.24306920033195
0.006,0.55,0.35,-137.17594579214415
0.006,0.55,0.4,-134.95747936042244
0.006,0.55,0.45000000000000007,-134.5863827355995
0.006,0.55,0.5,-136.11496713810783
0.006,0.55,0.55,-134.90020958767144
0.006,0.55,0.6,-135.47750225345766
0.006,0.6,0.1,-159.02849679245753
0.006,0.6,0.15000000000000002,-142.0172240707641
0.006,0.6,0.2,-139.09788975891752
0.006,0.6,0.25,-136.1551879364721
0.006,0.6,0.30000000000000004,-136.4338350158328
0.006,0.6,0.35,-135.37757460755284
0.006,0.6,0.4,-136.5779512656091
0.006,0.6,0.45000000000000007,-135.11904052384034
0.006,0.6,0.5,-135.68382466633153
0.006,0.6,0.55,-135.8728050945498
0.006,0.6,0.6,-134.5055567940404
0.006,0.65,0.1,-149.46634554381484
0.006,0.65,0.15000000000000002,-140.77382138868683
0.006,0.65,0.2,-138.47112480606035
0.006,0.65,0.25,-136.1461801042841
0.006,0.65,0.30000000000000004,-135.13900962227103
0.006,0.65,0.35,-135.52039208507972
0.006,0.65,0.4,-136.13700675287788
0.006,0.65,0.45000000000000007,-134.71267687909682
0.006,0.65,0.5,-135.19798487625292
0.006,0.65,0.55,-135.35472910601004
0.006,0.65,0.6,-135.6550560396637
0.006,0.7,0.1,-145.18572608971937
0.006,0.7,0.15000000000000002,-144.1747060232214
0.006,0.7,0.2,-137.98057060045767
0.006,0.7,0.25,-135.2746628979545
0.006,0.7,0.30000000000000004,-133.66234607599523
0.006,0.7,0.35,-135.03606604872977
0.006,0.7,0.4,-135.29343637572316
0.006,0.7,0.45000000000000007,-134.10138274135142
0.006,0.7,0.5,-136.03155595688906
0.006,0.7,0.55,-135.08241669229
0.006,0.7,0.6,-135.17881770201876
0.006,0.75,0.1,-153.2128399513685
0.006,0.75,0.15000000000000002,-137.54304779947853
0.006,0.75,0.2,-135.1452599968377
0.006,0.75,0.25,-134.20883043674587
0.006,0.75,0.30000000000000004,-134.90067357553227
0.006,0.75,0.35,-134.38864270960153
0.006,0.75,0.4,-135.2233926232368
0.006,0.75,0.45000000000000007,-134.3148142482113
0.006,0.75,0.5,-134.77098645532726
0.006,0.75,0.55,-134.6392761816653
0.006,0.75,0.6,-133.97749083095948
0.006,0.8,0.1,-154.1971558683298
0.006,0.8,0.15000000000000002,-137.34283728182487
0.006,0.8,0.2,-135.96547895137428
0.006,0.8,0.25,-135.6099395937096
0.006,0.8,0.30000000000000004,-136.72917597109762
0.006,0.8,0.35,-135.05735992865255
0.006,0.8,0.4,-134.3340363196122
0.006,0.8,0.45000000000000007,-134.52902983579634
0.006,0.8,0.5,-134.40351683454088
0.006,0.8,0.55,-134.74150015543768
0.006,0.8,0.6,-134.97926026907936
0.006,0.8500000000000001,0.1,-143.32731877218185
0.006,0.8500000000000001,0.15000000000000002,-137.87797251015013
0.006,0.8500000000000001,0.2,-134.71686509582264
0.006,0.8500000000000001,0.25,-135.24171682532887
0.006,0.8500000000000001,0.30000000000000004,-134.99780519474768
0.006,0.8500000000000001,0.35,-134.06995740512167
0.006,0.8500000000000001,0.4,-133.69549261322146
0.006,0.8500000000000001,0.45000000000000007,-134.10449020953615
0.006,0.8500000000000001,0.5,-134.68203782828095
0.006,0.8500000000000001,0.55,-135.827272535468
0.006,0.8500000000000001,0.6,-134.91577561933718
0.006,0.9,0.1,-151.13638129949112
0.006,0.9,0.15000000000000002,-140.61894345138944
0.006,0.9,0.2,-134.89100430869752
0.006,0.9,0.25,-133.35050893862586
0.006,0.9,0.30000000000000004,-133.19062469218704
0.006,0.9,0.35,-134.09679746813106
0.006,0.9,0.4,-134.0500499883742
0.006,0.9,0.45000000000000007,-134.5178663366127
0.006,0.9,0.5,-134.46932576642644
0.006,0.9,0.55,-134.86028974704845
0.006,0.9,0.6,-134.19842134313103
0.006,0.95,0.1,-137.67157492865562
0.006,0.95,0.15000000000000002,-142.0943561262102
0.006,0.95,0.2,-135.23032010939045
0.006,0.95,0.25,-135.23532909093717
0.006,0.95,0.30000000000000004,-133.75584260760206
0.006,0.95,0.35,-134.43809318064615
0.006,0.95,0.4,-134.03198808367972
0.006,0.95,0.45000000000000007,-134.5468806623706
0.006,0.95,0.5,-133.31041657193322
0.006,0.95,0.55,-134.1763067190427
0.006,0.95,0.6,-134.10537271705198
0.006,1,0.1,-140.38629962354827
0.006,1,0.15000000000000002,-135.97684325690932
0.006,1,0.2,-134.619494240464
0.006,1,0.25,-134.17529549414724
0.006,1,0.30000000000000004,-134.5143631762872
0.006,1,0.35,-133.61327736362136
0.006,1,0.4,-132.531125529262
0.006,1,0.45000000000000007,-134.33364103904995
0.006,1,0.5,-134.16184131952184
0.006,1,0.55,-135.19579678720356
0.006,1,0.6,-136.20558962930488
0.007,0.5,0.1,-154.79336424851073
0.007,0.5,0.15000000000000002,-147.6229514245088
0.007,0.5,0.2,-139.64952291210864
0.007,0.5,0.25,-137.67111022387593
0.007,0.5,0.30000000000000004,-136.8426807485377
0.007,0.5,0.35,-135.7391393027607
0.007,0.5,0.4,-136.57354628545596
0.007,0.5,0.45000000000000007,-135.52018322626623
0.007,0.5,0.5,-135.0830901837827
0.007,0.5,0.55,-136.53582290505165
0.007,0.5,0.6,-135.0201493663161
0.007,0.55,0.1,-148.2253513253928
0.007,0.55,0.15000000000000002,-142.40030464829266
0.007,0.55,0.2,-139.34508272995436
0.007,0.55,0.25,-137.93375721143468
0.007,0.55,0.30000000000000004,-135.92799665072909
0.007,0.55,0.35,-136.2324905418256
0.007,0.55,0.4,-134.82628942981347
0.007,0.55,0.45000000000000007,-135.5695509264196
0.007,0.55,0.5,-134.37655119987778
0.007,0.55,0.55,-137.3423847522293
0.007,0.55,0.6,-135.52844254093122
0.007,0.6,0.1,-143.50122058010453
0.007,0.6,0.15000000000000002,-137.9648151864394
0.007,0.6,0.2,-137.2447742229437
0.007,0.6,0.25,-136.94888608076747
0.007,0.6,0.30000000000000004,-136.9737917842308
0.007,0.6,0.35,-136.19453456211795
0.007,0.6,0.4,-134.80054176871658
0.007,0.6,0.45000000000000007,-136.3653960102493
0.007,0.6,0.5,-136.81184681072773
0.007,0.6,0.55,-135.48544696862876
0.007,0.6,0.6,-135.74114278206815
0.007,0.65,0.1,-143.90646469947802
0.007,0.65,0.15000000000000002,-140.80371545204918
0.007,0.65,0.2,-137.56789358666072
0.007,0.65,0.25,-136.88903262352977
0.007,0.65,0.30000000000000004,-134.66966137138093
0.007,0.65,0.35,-135.69040984006006
0.007,0.65,0.4,-136.18080099999435
0.007,0.65,0.45000000000000007,-134.22661002384484
0.007,0.65,0.5,-135.46148739626057
0.007,0.65,0.55,-136.61700524842195
0.007,0.65,0.6,-135.0499173151586
0.007,0.7,0.1,-144.76451824444058
0.007,0.7,0.15000000000000002,-148.36079900873705
0.007,0.7,0.2,-138.36995207797446
0.007,0.7,0.25,-136.56104460444834
0.007,0.7,0.30000000000000004,-135.55901785844867
0.007,0.7,0.35,-134.08425877462093
0.007,0.7,0.4,-135.8300539726182
0.007,0.7,0.45000000000000007,-135.38768777263414
0.007,0.7,0.5,-135.1630044411736
0.007,0.7,0.55,-135.02574154150813
0.007,0.7,0.6,-134.5804039684558
0.007,0.75,0.1,-143.38103777671603
0.007,0.75,0.15000000000000002,-140.76480106528703
0.007,0.75,0.2,-136.99414901957016
0.007,0.75,0.25,-136.23706081712936
0.007,0.75,0.30000000000000004,-136.9057817437697
0.007,0.75,0.35,-135.98357439449762
0.007,0.75,0.4,-135.74440503595997
0.007,0.75,0.45000000000000007,-134.8066878167768
0.007,0.75,0.5,-136.28847452252916
0.007,0.75,0.55,-135.47643865641857
0.007,0.75,0.6,-135.66846721448388
0.007,0.8,0.1,-144.82996744070778
0.007,0.8,0.15000000000000002,-139.51031531371711
0.007,0.8,0.2,-134.86953004649217
0.007,0.8,0.25,-135.43739994881872
0.007,0.8,0.30000000000000004,-133.76941631998608
0.007,0.8,0.35,-134.65161218201075
0.007,0.8,0.4,-134.68057248319212
0.007,0.8,0.45000000000000007,-134.55017657033176
0.007,0.8,0.5,-136.60862641402002
0.007,0.8,0.55,-135.33188537181428
0.007,0.8,0.6,-135.58202226194646
0.007,0.8500000000000001,0.1,-141.0378829597227
0.007,0.8500000000000001,0.15000000000000002,-137.45322734421597
0.007,0.8500000000000001,0.2,-136.07251190174685
0.007,0.8500000000000001,0.25,-134.5366018802593
0.007,0.8500000000000001,0.30000000000000004,-134.1045594507047
0.007,0.8500000000000001,0.35,-134.30826585883415
0.007,0.8500000000000001,0.4,-133.73039452085078
0.007,0.8500000000000001,0.45000000000000007,-134.1134890304528
0.007,0.8500000000000001,0.5,-134.77663172655252
0.007,0.8500000000000001,0.55,-134.230987772233
0.007,0.8500000000000001,0.6,-135.0840186829712
0.007,0.9,0.1,-149.2249815223838
0.007,0.9,0.15000000000000002,-139.31377797790748
0.007,0.9,0.2,-135.32111075997238
0.007,0.9,0.25,-134.66064710216568
0.007,0.9,0.30000000000000004,-134.42327702296882
0.007,0.9,0.35,-134.49158473781847
0.007,0.9,0.4,-133.86953984061705
0.007,0.9,0.45000000000000007,-133.7787893458052
0.007,0.9,0.5,-134.55778130731505
0.007,0.9,0.55,-134.94621277734905
0.007,0.9,0.6,-135.54289951841423
0.007,0.95,0.1,-140.6095480719278
0.007,0.95,0.15000000000000002,-137.25947155903805
0.007,0.95,0.2,-135.47285520830093
0.007,0.95,0.25,-133.44796097485374
0.007,0.95,0.30000000000000004,-134.9033025804967
0.007,0.95,0.35,-134.039536041948
0.007,0.95,0.4,-133.31939530117182
0.007,0.95,0.45000000000000007,-134.70681718829474
0.007,0.95,0.5,-134.61331920335425
0.007,0.95,0.55,-134.44606030880095
0.007,0.95,0.6,-134.6927400061374
0.007,1,0.1,-141.5517476049303
0.007,1,0.15000000000000002,-134.72179061173154
0.007,1,0.2,-135.060003543371
0.007,1,0.25,-134.33605178734115
0.007,1,0.30000000000000004,-133.5291131954587
0.007,1,0.35,-134.68631860121133
0.007,1,0.4,-133.70232507870963
0.007,1,0.45000000000000007,-132.71778175402045
0.007,1,0.5,-134.0333997577847
0.007,1,0.55,-134.6746848339028
0.007,1,0.6,-135.14169606619583
0.008,0.5,0.1,-143.28547639339092
0.008,0.5,0.15000000000000002,-148.1097587021905
0.008,0.5,0.2,-138.36131049896125
0.008,0.5,0.25,-137.99253707191525
0.008,0.5,0.30000000000000004,-136.81377264230417
0.008,0.5,0.35,-138.1164335171323
0.008,0.5,0.4,-137.46137127039015
0.008,0.5,0.45000000000000007,-136.5586852045858
0.008,0.5,0.5,-135.9901039899629
0.008,0.5,0.55,-136.95654992374205
0.008,0.5,0.6,-136.5276085181057
0.008,0.55,0.1,-150.26701030325466
0.008,0.55,0.15000000000000002,-140.5757790717372
0.008,0.55,0.2,-138.08040902860228
0.008,0.55,0.25,-138.23485469666616
0.008,0.55,0.30000000000000004,-135.84233635409004
0.008,0.55,0.35,-137.92783497072338
0.008,0.55,0.4,-136.15982133262094
0.008,0.55,0.45000000000000007,-136.67641875814837
0.008,0.55,0.5,-136.76025868597702
0.008,0.55,0.55,-137.23837237535975
0.008,0.55,0.6,-135.25215019149084
0.008,0.6,0.1,-151.4773048838129
0.008,0.6,0.15000000000000002,-142.35460596026104
0.008,0.6,0.2,-138.52934042634865
0.008,0.6,0.25,-137.99002357380766
0.008,0.6,0.30000000000000004,-136.07211387623659
0.008,0.6,0.35,-135.97511251133812
0.008,0.6,0.4,-136.315410915854
0.008,0.6,0.45000000000000007,-137.12375667934623
0.008,0.6,0.5,-135.75202979914758
0.008,0.6,0.55,-137.1957005014546
0.008,0.6,0.6,-136.45770738111128
0.008,0.65,0.1,-144.48459596732533
0.008,0.65,0.15000000000000002,-140.85411181021544
0.008,0.65,0.2,-137.53969612318275
0.008,0.65,0.25,-137.20173134597252
0.008,0.65,0.30000000000000004,-136.75961760977412
0.008,0.65,0.35,-135.279708939734
0.008,0.65,0.4,-136.75508589659114
0.008,0.65,0.45000000000000007,-135.78325699194392
0.008,0.65,0.5,-136.9217212229794
0.008,0.65,0.55,-135.5112434604278
0.008,0.65,0.6,-136.3699717437807
0.008,0.7,0.1,-146.06219481459607
0.008,0.7,0.15000000000000002,-139.89302209192874
0.008,0.7,0.2,-138.3939102331318
0.008,0.7,0.25,-136.3434990946389
0.008,0.7,0.30000000000000004,-136.58281314031626
0.008,0.7,0.35,-136.8010203400358
0.008,0.7,0.4,-135.15598024581067
0.008,0.7,0.45000000000000007,-137.49933977591212
0.008,0.7,0.5,-136.57605373319893
0.008,0.7,0.55,-136.0250400683302
0.008,0.7,0.6,-136.0746734617436
0.008,0.75,0.1,-141.97009098537308
0.008,0.75,0.15000000000000002,-138.21281276887913
0.008,0.75,0.2,-136.0996591508963
0.008,0.75,0.25,-136.07621998427993
0.008,0.75,0.30000000000000004,-135.10391076379955
0.008,0.75,0.35,-134.97573805527333
0.008,0.75,0.4,-135.3693494784281
0.008,0.75,0.45000000000000007,-134.82054776843705
0.008,0.75,0.5,-135.78288311625164
0.008,0.75,0.55,-136.18247831614985
0.008,0.75,0.6,-136.12008311706865
0.008,0.8,0.1,-141.10586194961166
0.008,0.8,0.15000000000000002,-137.91436063288774
0.008,0.8,0.2,-136.4059152564172
0.008,0.8,0.25,-136.85341465241254
0.008,0.8,0.30000000000000004,-135.81599088653616
0.008,0.8,0.35,-135.06620428589525
0.008,0.8,0.4,-134.4144108336854
0.008,0.8,0.45000000000000007,-134.83310598642709
0.008,0.8,0.5,-134.94886866362964
0.008,0.8,0.55,-135.06455610078126
0.008,0.8,0.6,-135.47915448675366
0.008,0.8500000000000001,0.1,-141.6280667873503
0.008,0.8500000000000001,0.15000000000000002,-138.28515815464272
0.008,0.8500000000000001,0.2,-136.1797049458096
0.008,0.8500000000000001,0.25,-135.85845605918206
0.008,0.8500000000000001,0.30000000000000004,-134.64332974752745
0.008,0.8500000000000001,0.35,-134.21111416819116
0.008,0.8500000000000001,0.4,-135.30904222690026
0.008,0.8500000000000001,0.45000000000000007,-135.54933515645735
0.008,0.8500000000000001,0.5,-135.31023642834776
0.008,0.8500000000000001,0.55,-136.4884980791752
0.008,0.8500000000000001,0.6,-136.12620331217164
0.008,0.9,0.1,-152.21587066739164
0.008,0.9,0.15000000000000002,-139.0258840316277
0.008,0.9,0.2,-135.42872401828038
0.008,0.9,0.25,-134.68356669899782
0.008,0.9,0.30000000000000004,-135.01439496737135
0.008,0.9,0.35,-134.37058776287176
0.008,0.9,0.4,-134.72832415831596
0.008,0.9,0.45000000000000007,-134.71321733709448
0.008,0.9,0.5,-134.28461088459022
0.008,0.9,0.55,-134.89438363331146
0.008,0.9,0.6,-134.77835263595443
0.008,0.95,0.1,-139.39911359538502
0.008,0.95,0.15000000000000002,-138.61420725062356
0.008,0.95,0.2,-137.50689819341852
0.008,0.95,0.25,-136.7996584208106
0.008,0.95,0.30000000000000004,-133.6467481873284
0.008,0.95,0.35,-134.06244573214764
0.008,0.95,0.4,-133.4397995124183
0.008,0.95,0.45000000000000007,-134.20716074900406
0.008,0.95,0.5,-135.49909464639103
0.008,0.95,0.55,-135.2479645753798
0.008,0.95,0.6,-135.55772689790064
0.008,1,0.1,-139.7776339750481
0.008,1,0.15000000000000002,-136.5908287745209
0.008,1,0.2,-134.80604639293523
0.008,1,0.25,-134.26209069270874
0.008,1,0.30000000000000004,-134.39584840161712
0.008,1,0.35,-134.33064405985363
0.008,1,0.4,-133.97805385836682
0.008,1,0.45000000000000007,-134.31701111371189
0.008,1,0.5,-134.1648412971672
0.008,1,0.55,-134.2156774726913
0.008,1,0.6,-135.57675415296438
0.009000000000000001,0.5,0.1,-149.25364510788012
0.009000000000000001,0.5,0.15000000000000002,-146.18526282246933
0.009000000000000001,0.5,0.2,-139.2566181784955
0.009000000000000001,0.5,0.25,-140.3830059948899
0.009000000000000001,0.5,0.30000000000000004,-139.22817348934234
0.009000000000000001,0.5,0.35,-137.41143227997253
0.009000000000000001,0.5,0.4,-137.72200157893656
0.009000000000000001,0.5,0.45000000000000007,-136.95397822342727
0.009000000000000001,0.5,0.5,-138.04969803030104
0.009000000000000001,0.5,0.55,-136.92625667208267
0.009000000000000001,0.5,0.6,-136.70215254283596
0.009000000000000001,0.55,0.1,-152.88579981121921
0.009000000000000001,0.55,0.15000000000000002,-143.98533636346696
0.009000000000000001,0.55,0.2,-141.06434925065145
0.009000000000000001,0.55,0.25,-137.3478632454408
0.009000000000000001,0.55,0.30000000000000004,-138.95084522324055
0.009000000000000001,0.55,0.35,-138.51066232977922
0.009000000000000001,0.55,0.4,-136.72438694239622
0.009000000000000001,0.55,0.45000000000000007,-137.36131013448335
0.009000000000000001,0.55,0.5,-137.35233593036156
0.009000000000000001,0.55,0.55,-137.66038344512725
0.009000000000000001,0.55,0.6,-136.71795081655102
0.009000000000000001,0.6,0.1,-142.82874270285333
0.009000000000000001,0.6,0.15000000000000002,-142.67190814156783
0.009000000000000001,0.6,0.2,-138.1352013870969
0.009000000000000001,0.6,0.25,-138.4227840031532
0.009000000000000001,0.6,0.30000000000000004,-138.71490374302624
0.009000000000000001,0.6,0.35,-137.21250150931274
0.009000000000000001,0.6,0.4,-136.02066208398975
0.009000000000000001,0.6,0.45000000000000007,-137.10341167535847
0.009000000000000001,0.6,0.5,-137.77029082472762
0.009000000000000001,0.6,0.55,-136.28733808354298
0.009000000000000001,0.6,0.6,-136.98291880906987
0.009000000000000001,0.65,0.1,-146.19906062420847
0.009000000000000001,0.65,0.15000000000000002,-139.2927985355306
0.009000000000000001,0.65,0.2,-137.83513199149223
0.009000000000000001,0.65,0.25,-138.9282413354556
0.009000000000000001,0.65,0.30000000000000004,-137.18518999375505
0.009000000000000001,0.65,0.35,-137.31447839576197
0.009000000000000001,0.65,0.4,-136.74447301369383
0.009000000000000001,0.65,0.45000000000000007,-136.8893764289328
0.009000000000000001,0.65,0.5,-136.24947130696404
0.009000000000000001,0.65,0.55,-137.63047268042232
0.009000000000000001,0.65,0.6,-135.8031571660395
0.009000000000000001,0.7,0.1,-143.00946327040714
0.009000000000000001,0.7,0.15000000000000002,-142.48206972036712
0.009000000000000001,0.7,0.2,-139.07042291254203
0.009000000000000001,0.7,0.25,-136.9120908506461
0.009000000000000001,0.7,0.30000000000000004,-136.37449392445916
0.009000000000000001,0.7,0.35,-138.04779303906525
0.009000000000000001,0.7,0.4,-136.93635814708966
0.009000000000000001,0.7,0.45000000000000007,-135.05933525713215
0.009000000000000001,0.7,0.5,-136.5983750406421
0.009000000000000001,0.7,0.55,-135.87946236986
0.009000000000000001,0.7,0.6,-136.32981245409076
0.009000000000000001,0.75,0.1,-140.19835359953817
0.009000000000000001,0.75,0.15000000000000002,-138.65390455586987
0.009000000000000001,0.75,0.2,-139.9167232893472
0.009000000000000001,0.75,0.25,-135.98475718371355
0.009000000000000001,0.75,0.30000000000000004,-136.78469591016392
0.009000000000000001,0.75,0.35,-135.60817527584504
0.009000000000000001,0.75,0.4,-137.55979929330726
0.009000000000000001,0.75,0.45000000000000007,-136.8945970176863
0.009000000000000001,0.75,0.5,-135.3264678158256
0.009000000000000001,0.75,0.55,-135.05779226337262
0.009000000000000001,0.75,0.6,-136.929327593602
0.009000000000000001,0.8,0.1,-143.1055255702907
0.009000000000000001,0.8,0.15000000000000002,-138.692646912736
0.009000000000000001,0.8,0.2,-138.069828785727
0.009000000000000001,0.8,0.25,-136.04336102670902
0.009000000000000001,0.8,0.30000000000000004,-136.06164562304502
0.009000000000000001,0.8,0.35,-134.65755855794959
0.009000000000000001,0.8,0.4,-136.12985328531505
0.009000000000000001,0.8,0.45000000000000007,-135.86696429131507
0.009000000000000001,0.8,0.5,-135.1517524667761
0.009000000000000001,0.8,0.55,-136.61668899977514
0.009000000000000001,0.8,0.6,-135.92602932658156
0.009000000000000001,0.8500000000000001,0.1,-142.88714785849328
0.009000000000000001,0.8500000000000001,0.15000000000000002,-140.08410075640302
0.009000000000000001,0.8500000000000001,0.2,-137.69423412478847
0.009000000000000001,0.8500000000000001,0.25,-134.98591588103267
0.009000000000000001,0.8500000000000001,0.30000000000000004,-136.2065342024681
0.009000000000000001,0.8500000000000001,0.35,-135.2110837961759
0.009000000000000001,0.8500000000000001,0.4,-135.75186817442147
0.009000000000000001,0.8500000000000001,0.45000000000000007,-135.55452919688798
0.009000000000000001,0.8500000000000001,0.5,-136.16225425922948
0.009000000000000001,0.8500000000000001,0.55,-135.97541977993342
0.009000000000000001,0.8500000000000001,0.6,-136.52646198344257
0.009000000000000001,0.9,0.1,-139.95653556526054
0.009000000000000001,0.9,0.15000000000000002,-136.63952693884738
0.009000000000000001,0.9,0.2,-137.49687389577798
0.009000000000000001,0.9,0.25,-134.19490040936927
0.009000000000000001,0.9,0.30000000000000004,-136.0379591023006
0.009000000000000001,0.9,0.35,-135.06816087484805
0.009000000000000001,0.9,0.4,-134.7808770451362
0.009000000000000001,0.9,0.45000000000000007,-134.7522766269782
0.009000000000000001,0.9,0.5,-136.28838554448828
0.009000000000000001,0.9,0.55,-134.7515276454613
0.009000000000000001,0.9,0.6,-135.85411254222942
0.009000000000000001,0.95,0.1,-139.46668273953082
0.009000000000000001,0.95,0.15000000000000002,-138.3726446262188
0.009000000000000001,0.95,0.2,-135.82275440903902
0.009000000000000001,0.95,0.25,-135.27118676922237
0.009000000000000001,0.95,0.30000000000000004,-135.64439973802718
0.009000000000000001,0.95,0.35,-136.00530192499366
0.009000000000000001,0.95,0.4,-135.94639671745796
0.009000000000000001,0.95,0.45000000000000007,-134.9464160278066
0.009000000000000001,0.95,0.5,-135.10760069681487
0.009000000000000001,0.95,0.55,-135.77322846736303
0.009000000000000001,0.95,0.6,-136.62314044449448
0.009000000000000001,1,0.1,-137.88265290434595
0.009000000000000001,1,0.15000000000000002,-137.88562853123585
0.009000000000000001,1,0.2,-137.78437690564778
0.009000000000000001,1,0.25,-135.10035729702741
0.009000000000000001,1,0.30000000000000004,-134.84829724646534
0.009000000000000001,1,0.35,-134.9029253371994
0.009000000000000001,1,0.4,-135.1729858090996
0.009000000000000001,1,0.45000000000000007,-134.897740174803
0.009000000000000001,1,0.5,-134.96116821328104
0.009000000000000001,1,0.55,-135.26888241155575
0.009000000000000001,1,0.6,-135.2417679031828
0.010000000000000002,0.5,0.1,-152.5088556325826
0.010000000000000002,0.5,0.15000000000000002,-142.80347656683625
0.010000000000000002,0.5,0.2,-140.76870480108022
0.010000000000000002,0.5,0.25,-141.0627095911883
0.010000000000000002,0.5,0.30000000000000004,-140.6273590476527
0.010000000000000002,0.5,0.35,-138.58856438433446
0.010000000000000002,0.5,0.4,-137.62839435971574
0.010000000000000002,0.5,0.45000000000000007,-139.5400746161597
0.010000000000000002,0.5,0.5,-137.28771109637677
0.010000000000000002,0.5,0.55,-137.43833665333142
0.010000000000000002,0.5,0.6,-139.13878765393736
0.010000000000000002,0.55,0.1,-163.73198867034438
0.010000000000000002,0.55,0.15000000000000002,-141.02498695686234
0.010000000000000002,0.55,0.2,-140.8300007037538
0.010000000000000002,0.55,0.25,-140.24986597897214
0.010000000000000002,0.55,0.30000000000000004,-139.6702373045071
0.010000000000000002,0.55,0.35,-138.0702254058857
0.010000000000000002,0.55,0.4,-137.5493957415477
0.010000000000000002,0.55,0.45000000000000007,-136.70349680137502
0.010000000000000002,0.55,0.5,-137.83722285712184
0.010000000000000002,0.55,0.55,-137.61429406562223
0.010000000000000002,0.55,0.6,-137.3021068921168
0.010000000000000002,0.6,0.1,-152.10234276584197
0.010000000000000002,0.6,0.15000000000000002,-139.14942983495462
0.010000000000000002,0.6,0.2,-139.5093026420708
0.010000000000000002,0.6,0.25,-137.97250568345305
0.010000000000000002,0.6,0.30000000000000004,-138.1152228687265
0.010000000000000002,0.6,0.35,-137.13451998916906
0.010000000000000002,0.6,0.4,-138.79699663916585
0.010000000000000002,0.6,0.45000000000000007,-137.74700603371946
0.010000000000000002,0.6,0.5,-138.5468287983802
0.010000000000000002,0.6,0.55,-137.96991089424557
0.010000000000000002,0.6,0.6,-137.6313765646434
0.010000000000000002,0.65,0.1,-148.12657033734206
0.010000000000000002,0.65,0.15000000000000002,-142.41439232191237
0.010000000000000002,0.65,0.2,-139.41570084509942
0.010000000000000002,0.65,0.25,-136.86284892627316
0.010000000000000002,0.65,0.30000000000000004,-138.73519241505363
0.010000000000000002,0.65,0.35,-138.3267131666414
0.010000000000000002,0.65,0.4,-137.11745025689714
0.010000000000000002,0.65,0.45000000000000007,-136.0676526995341
0.010000000000000002,0.65,0.5,-137.6889610787568
0.010000000000000002,0.65,0.55,-136.82537102939597
0.010000000000000002,0.65,0.6,-137.9146553245409
0.010000000000000002,0.7,0.1,-147.34536235389913
0.010000000000000002,0.7,0.15000000000000002,-142.2370431230695
0.010000000000000002,0.7,0.2,-138.31754476556193
0.010000000000000002,0.7,0.25,-138.2404814984701
0.010000000000000002,0.7,0.30000000000000004,-137.16301800097557
0.010000000000000002,0.7,0.35,-136.83181452080282
0.010000000000000002,0.7,0.4,-137.11906984486916
0.010000000000000002,0.7,0.45000000000000007,-137.55540032129687
0.010000000000000002,0.7,0.5,-136.92492419510984
0.010000000000000002,0.7,0.55,-136.53370932082947
0.010000000000000002,0.7,0.6,-136.7288020149246
0.010000000000000002,0.75,0.1,-146.85372562629652
0.010000000000000002,0.75,0.15000000000000002,-140.2142568491215
0.010000000000000002,0.75,0.2,-140.2096036239236
0.010000000000000002,0.75,0.25,-136.63723611389912
0.010000000000000002,0.75,0.30000000000000004,-136.69890933000136
0.010000000000000002,0.75,0.35,-136.85330940832387
0.010000000000000002,0.75,0.4,-136.72328436403672
0.010000000000000002,0.75,0.45000000000000007,-137.2222893743662
0.010000000000000002,0.75,0.5,-137.4658443833394
0.010000000000000002,0.75,0.55,-136.8097137471288
0.010000000000000002,0.75,0.6,-137.55531819272812
0.010000000000000002,0.8,0.1,-145.27368747558148
0.010000000000000002,0.8,0.15000000000000002,-140.24234539803388
0.010000000000000002,0.8,0.2,-138.47879774006634
0.010000000000000002,0.8,0.25,-137.70366593184326
0.010000000000000002,0.8,0.30000000000000004,-137.3300650193367
0.010000000000000002,0.8,0.35,-136.41362079424073
0.010000000000000002,0.8,0.4,-136.45272702562983
0.010000000000000002,0.8,0.45000000000000007,-136.815065826045
0.010000000000000002,0.8,0.5,-137.18106559920847
0.010000000000000002,0.8,0.55,-137.79753559789015
0.010000000000000002,0.8,0.6,-136.86950020821484
0.010000000000000002,0.8500000000000001,0.1,-149.24532412741388
0.010000000000000002,0.8500000000000001,0.15000000000000002,-142.01391558301003
0.010000000000000002,0.8500000000000001,0.2,-137.06191087925964
0.010000000000000002,0.8500000000000001,0.25,-135.95434735219533
0.010000000000000002,0.8500000000000001,0.30000000000000004,-136.43414330772703
0.010000000000000002,0.8500000000000001,0.35,-135.43600128637792
0.010000000000000002,0.8500000000000001,0.4,-135.80776488776297
0.010000000000000002,0.8500000000000001,0.45000000000000007,-136.30437812749364
0.010000000000000002,0.8500000000000001,0.5,-136.50071738988055
0.010000000000000002,0.8500000000000001,0.55,-136.74220890817855
0.010000000000000002,0.8500000000000001,0.6,-136.5811067921809
0.010000000000000002,0.9,0.1,-144.42005437878782
0.010000000000000002,0.9,0.15000000000000002,-141.2740531788108
0.010000000000000002,0.9,0.2,-137.6905577921474
0.010000000000000002,0.9,0.25,-136.64141273750272
0.010000000000000002,0.9,0.30000000000000004,-134.63634850738083
0.010000000000000002,0.9,0.35,-136.02854930479452
0.010000000000000002,0.9,0.4,-137.14902348942428
0.010000000000000002,0.9,0.45000000000000007,-135.94621869955222
